agent_a_type,agent_b_model,agent_b_llm_size,scenario_key,persona_key,speech_pattern_key,run_type,tts_engine,asr_engine,planned_conditions,observed_conditions,completed_conditions,interrupted_conditions,not_started_conditions,task_success_rate,route_validity_rate,destination_reached_rate,mean_duration_gap_min,mean_turn_count,mean_runtime_sec,mean_constraints_satisfied,mean_constraints_total,evidence_source
userlm,Qwen2.5-1.5B-Instruct,medium,late_event,crowd_averse_rider,severe_channel,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,late_event,delay_sensitive_traveler,clean,text_only,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,0.0,11.0,322.91,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,late_event,focused_commuter,hesitant,text_only,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,0.0,9.0,334.2,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,late_event,multi_stop_errand_runner,clean,text_only,piper,faster_whisper,3,3,3,0,0,1.0,1.0,1.0,0.0,11.0,389.82,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,late_event,risk_averse_novice,mostly_clean,text_only,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,0.0,9.0,318.48,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,accessibility_rider,mostly_clean,text_only,piper,faster_whisper,2,2,1,1,0,0.0,1.0,1.0,0.0,8.0,275.37,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,midday_transfer,crowd_averse_rider,mostly_clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,384.43,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,crowd_averse_rider,mostly_clean,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,9.0,374.12,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,crowd_averse_rider,severe_channel,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,midday_transfer,delay_sensitive_traveler,hesitant,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,389.54,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,delay_sensitive_traveler,hesitant,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,9.0,377.42,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,delay_sensitive_traveler,clean,text_only,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,0.0,11.0,328.93,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,midday_transfer,focused_commuter,clean,text_only,piper,faster_whisper,1,1,1,0,0,0.0,1.0,1.0,0.0,13.0,527.91,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,midday_transfer,focused_commuter,clean,text_only,piper,vosk,1,1,1,0,0,0.0,1.0,1.0,0.0,13.0,535.85,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,focused_commuter,clean,text_only,piper,faster_whisper,3,3,1,2,0,0.0,1.0,1.0,0.0,13.0,394.62,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,focused_commuter,clean,text_only,piper,vosk,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,focused_commuter,hesitant,text_only,piper,faster_whisper,2,2,1,1,0,0.0,1.0,1.0,0.0,13.0,341.65,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,multi_stop_errand_runner,mostly_clean,text_only,piper,faster_whisper,2,2,1,1,0,0.0,1.0,1.0,0.0,11.0,415.17,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,midday_transfer,risk_averse_novice,severe_channel,text_only,piper,vosk,1,1,1,0,0,0.0,1.0,1.0,0.0,11.0,486.99,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,risk_averse_novice,severe_channel,text_only,piper,vosk,3,3,1,2,0,0.0,1.0,1.0,0.0,11.0,416.37,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,midday_transfer,risk_averse_novice,mostly_clean,text_only,piper,faster_whisper,2,2,1,1,0,0.0,1.0,1.0,0.0,11.0,354.61,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,accessibility_rider,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,crowd_averse_rider,mostly_clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,crowd_averse_rider,clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,11.0,379.17,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,crowd_averse_rider,hesitant,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,388.01,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,crowd_averse_rider,severe_channel,text_only,piper,vosk,1,1,1,0,0,0.0,1.0,1.0,0.0,19.0,766.69,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,crowd_averse_rider,hesitant,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,9.0,374.23,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,crowd_averse_rider,clean,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,11.0,371.62,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,crowd_averse_rider,severe_channel,text_only,piper,vosk,3,3,1,2,0,0.0,1.0,1.0,0.0,19.0,551.77,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,crowd_averse_rider,mostly_clean,text_only,piper,faster_whisper,2,0,0,0,2,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,hesitant,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,13.0,564.46,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,11.0,399.89,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,375.34,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,11.0,398.73,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,hesitant,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,13.0,465.49,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,9.0,366.88,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,clean,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,11.0,374.25,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,11.0,386.99,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,delay_sensitive_traveler,hesitant,text_only,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,6.0,11.0,308.81,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,focused_commuter,clean,text_only,piper,vosk,14,13,13,0,1,1.0,1.0,1.0,0.0,9.0,521.5953846153845,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,focused_commuter,mostly_clean,text_only,piper,faster_whisper,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,519.78,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,focused_commuter,hesitant,text_only,piper,vosk,2,1,1,0,1,1.0,1.0,1.0,0.0,9.0,553.68,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,focused_commuter,severe_channel,text_only,piper,vosk,2,1,1,0,1,1.0,1.0,1.0,0.0,11.0,403.8,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,focused_commuter,clean,text_only,piper,vosk,33,33,13,20,0,1.0,1.0,1.0,0.0,9.0,383.17153846153843,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,focused_commuter,hesitant,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,9.0,356.0,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,focused_commuter,severe_channel,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,11.0,394.96,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,focused_commuter,mostly_clean,text_only,piper,faster_whisper,3,3,1,2,0,1.0,1.0,1.0,0.0,9.0,346.32,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,focused_commuter,clean,text_only,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,0.0,9.0,323.37,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,focused_commuter,mostly_clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,multi_stop_errand_runner,clean,text_only,piper,faster_whisper,2,2,1,1,0,0.0,1.0,1.0,6.0,8.0,180.99,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,risk_averse_novice,severe_channel,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,risk_averse_novice,clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,11.0,372.06,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,risk_averse_novice,mostly_clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,376.03,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,risk_averse_novice,hesitant,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,520.86,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,risk_averse_novice,mostly_clean,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,9.0,348.5,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,risk_averse_novice,hesitant,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,9.0,360.59,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,risk_averse_novice,clean,text_only,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,0.0,11.0,335.2,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,morning_peak_cross_city,risk_averse_novice,severe_channel,text_only,piper,faster_whisper,3,2,1,1,1,0.0,1.0,1.0,0.0,12.0,314.36,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,multi_destination_errands,accessibility_rider,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,multi_destination_errands,crowd_averse_rider,mostly_clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,multi_destination_errands,delay_sensitive_traveler,hesitant,text_only,piper,faster_whisper,2,2,2,0,0,0.0,1.0,0.0,17.0,13.0,117.68,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,multi_destination_errands,focused_commuter,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,multi_destination_errands,multi_stop_errand_runner,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,medium,multi_destination_errands,risk_averse_novice,severe_channel,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen3-4B-Instruct-2507,medium,morning_peak_cross_city,focused_commuter,clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen3-4B-Instruct-2507,medium,morning_peak_cross_city,focused_commuter,mostly_clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen3-4B-Instruct-2507,medium,morning_peak_cross_city,focused_commuter,hesitant,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen3-4B-Instruct-2507,medium,morning_peak_cross_city,focused_commuter,severe_channel,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen3-4B-Instruct-2507,medium,morning_peak_cross_city,focused_commuter,clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen3-4B-Instruct-2507,medium,morning_peak_cross_city,focused_commuter,mostly_clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen3-4B-Instruct-2507,medium,morning_peak_cross_city,focused_commuter,hesitant,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen3-4B-Instruct-2507,medium,morning_peak_cross_city,focused_commuter,severe_channel,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,airport_connection,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,crowded_event_exit,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,crowded_event_exit,delay_sensitive_traveler,hesitant,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,crowded_event_exit,focused_commuter,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,crowded_event_exit,risk_averse_novice,severe_channel,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,midday_transfer,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,midday_transfer,delay_sensitive_traveler,hesitant,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,midday_transfer,focused_commuter,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,midday_transfer,focused_commuter,clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,midday_transfer,risk_averse_novice,severe_channel,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,crowd_averse_rider,clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,crowd_averse_rider,hesitant,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,crowd_averse_rider,severe_channel,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,delay_sensitive_traveler,hesitant,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,delay_sensitive_traveler,clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,focused_commuter,clean,audio_variant,piper,vosk,13,0,0,0,13,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,focused_commuter,mostly_clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,focused_commuter,hesitant,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,focused_commuter,severe_channel,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,risk_averse_novice,mostly_clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,risk_averse_novice,clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,risk_averse_novice,hesitant,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,airport_connection,crowd_averse_rider,mostly_clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,crowded_event_exit,crowd_averse_rider,mostly_clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,crowded_event_exit,delay_sensitive_traveler,hesitant,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,crowded_event_exit,focused_commuter,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,crowded_event_exit,risk_averse_novice,severe_channel,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,midday_transfer,crowd_averse_rider,mostly_clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,midday_transfer,delay_sensitive_traveler,hesitant,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,midday_transfer,focused_commuter,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,midday_transfer,focused_commuter,clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,midday_transfer,risk_averse_novice,severe_channel,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,crowd_averse_rider,clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,crowd_averse_rider,hesitant,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,crowd_averse_rider,severe_channel,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,delay_sensitive_traveler,hesitant,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,delay_sensitive_traveler,clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,focused_commuter,clean,text_only,piper,vosk,13,0,0,0,13,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,focused_commuter,mostly_clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,focused_commuter,hesitant,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,focused_commuter,severe_channel,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,risk_averse_novice,mostly_clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,risk_averse_novice,clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Mistral-7B-Instruct-v0.3,large,morning_peak_cross_city,risk_averse_novice,hesitant,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,airport_connection,accessibility_rider,hesitant,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,airport_connection,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,8.0,15.0,2281.73,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,airport_connection,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,8.0,17.0,1171.88,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-7B-Instruct,large,airport_connection,crowd_averse_rider,hesitant,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-7B-Instruct,large,airport_connection,delay_sensitive_traveler,hesitant,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
