source_run,condition_id,condition_state,run_type,scenario_key,persona_key,message_count,agent_a_turn_count,agent_b_turn_count,memory_snapshot_count,candidate_count,unique_route_count,state_task_variable_agreement,active_constraint_agreement,current_route_agreement,agent_a_constraint_count,agent_b_constraint_count,agent_a_clarification_count,agent_b_clarification_count,final_agent_a_focus,final_agent_b_focus,focus_disagreement_count
20260714_215714_b-n0001,C-MPCC-DST-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-2b1943dc82-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260714_223200_b-n0001,C-MPCC-DST-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-2b1943dc82-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,15,8,7,15,5,3,1.0,1.0,0.0,3,3,2,0,reliability,confirmation,12
20260714_231710_b-n0001,C-MPCC-DST-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-b7cb3c5850-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,11,6,5,11,4,3,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260714_235338_b-n0001,C-MPCC-DST-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-b7cb3c5850-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,5,3,2,5,0,0,0.0,1.0,1.0,0,0,1,0,route,route,0
20260714_235551_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-50c8ce7f70-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,7
20260715_003104_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-50c8ce7f70-A,interrupted,audio_variant,morning_peak_cross_city,risk_averse_novice,3,2,1,3,1,1,1.0,1.0,1.0,1,1,0,0,transfers,transfers,1
20260715_011051_b-n0001,C-MPCC-RAN-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-f22cc4efd7-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,5
20260715_013547_b-n0001,C-MPCC-RAN-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-f22cc4efd7-A,completed,audio_variant,morning_peak_cross_city,risk_averse_novice,17,9,8,17,5,4,1.0,1.0,1.0,3,3,2,0,reliability,confirmation,13
20260715_021001_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-4ff7cd477f-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,5
20260715_023539_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-4ff7cd477f-A,completed,audio_variant,morning_peak_cross_city,risk_averse_novice,20,10,10,20,6,5,1.0,1.0,0.0,2,2,3,0,route,clarification,13
20260715_032222_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260715_034749_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,13,7,6,13,4,3,1.0,1.0,0.0,3,3,2,0,route,confirmation,10
20260715_041447_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260715_044017_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,11,6,5,11,4,3,1.0,1.0,0.0,3,3,1,0,transfers,confirmation,8
20260715_050705_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260715_053242_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,13,7,6,13,4,3,1.0,1.0,0.0,3,3,2,0,route,confirmation,10
20260715_055948_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260715_062522_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,20,10,10,20,4,3,1.0,1.0,0.0,3,3,3,0,route,alternative,17
20260715_071101_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260715_073629_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,15,8,7,15,4,3,1.0,1.0,0.0,3,3,2,0,route,route,11
20260715_082254_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260715_084832_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,11,6,5,11,4,3,1.0,1.0,0.0,3,3,1,0,transfers,confirmation,8
20260715_091519_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260715_094101_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,20,10,10,20,4,3,1.0,0.0,0.0,3,2,3,0,route,alternative,14
20260715_102641_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260715_105225_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,17,9,8,17,4,3,1.0,0.0,0.0,3,2,3,0,route,clarification,13
20260715_113204_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260715_115741_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,11,6,5,11,4,3,1.0,1.0,0.0,3,3,1,0,transfers,confirmation,8
20260715_122439_b-n0001,C-MT-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-46ba7c9fa4-T,completed,text_only,midday_transfer,focused_commuter,13,7,6,13,3,2,1.0,1.0,1.0,3,3,1,0,route,clarification,11
20260715_130325_b-n0001,C-MT-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-46ba7c9fa4-A,completed,audio_variant,midday_transfer,focused_commuter,20,10,10,20,3,2,1.0,1.0,1.0,3,3,4,0,route,time,16
20260715_134327_b-n0001,C-AC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-0f89ab1b6e-T,not_started,text_only,airport_connection,focused_commuter,,,,,,,,,,,,,,,,
20260715_134502_b-n0001,C-AC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-0f89ab1b6e-A,not_started,audio_variant,airport_connection,focused_commuter,,,,,,,,,,,,,,,,
20260715_134534_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-d16e80b1ee-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260715_141107_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-d16e80b1ee-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,20,10,10,20,4,3,1.0,1.0,0.0,3,3,3,0,route,alternative,15
20260715_145723_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260715_152319_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,13,7,6,13,4,3,1.0,1.0,0.0,3,3,2,0,route,confirmation,10
20260715_155005_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260715_161543_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-7cde28dbf6-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,20,10,10,20,4,3,1.0,1.0,0.0,3,3,3,0,route,alternative,17
20260712_122138_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-1b68cf148b-A,interrupted,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_122138_b-n0001_02,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_122336_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_122343_b-n0001,C-MT-FC-CLEAN-PIP-FWH-QQ57I-DEFAU-LRG-I0-69f6541d45-T,interrupted,text_only,midday_transfer,focused_commuter,,,,,,,,,,,,,,,,
20260712_122507_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-1b68cf148b-T,interrupted,text_only,morning_peak_cross_city,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_122546_b-n0001,C-MT-FC-CLEAN-PIP-FWH-QQ57I-DEFAU-LRG-I0-69f6541d45-A,interrupted,audio_variant,midday_transfer,focused_commuter,,,,,,,,,,,,,,,,
20260712_122638_b-n0001,C-MT-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-3d7be15d95-T,interrupted,text_only,midday_transfer,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_122744_b-n0001,C-MT-DST-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-c91c2746d2-A,interrupted,audio_variant,midday_transfer,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_122840_b-n0001,C-MT-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-3d7be15d95-A,interrupted,audio_variant,midday_transfer,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_122942_b-n0001,C-MT-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-570a55f795-T,interrupted,text_only,midday_transfer,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_123010_b-n0001,C-MT-DST-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-c91c2746d2-T,interrupted,text_only,midday_transfer,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_123140_b-n0001,C-MT-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-570a55f795-A,interrupted,audio_variant,midday_transfer,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_123142_b-n0001,C-AC-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-033ffb6b93-T,interrupted,text_only,airport_connection,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_123311_b-n0001,C-AC-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-033ffb6b93-A,interrupted,audio_variant,airport_connection,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_123318_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-QQ57I-DEFAU-LRG-I0-75c7d358a5-A,interrupted,audio_variant,crowded_event_exit,focused_commuter,,,,,,,,,,,,,,,,
20260712_123441_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-QQ57I-DEFAU-LRG-I0-75c7d358a5-T,interrupted,text_only,crowded_event_exit,focused_commuter,,,,,,,,,,,,,,,,
20260712_123520_b-n0001,C-CEE-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-1eb7b6da1e-T,interrupted,text_only,crowded_event_exit,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_123612_b-n0001,C-CEE-DST-HESIT-PIP-FWH-QQ57I-DEFAU-LRG-I0-86c8f95e2a-T,interrupted,text_only,crowded_event_exit,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_123714_b-n0001,C-CEE-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-1eb7b6da1e-A,interrupted,audio_variant,crowded_event_exit,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_123815_b-n0001,C-CEE-DST-HESIT-PIP-FWH-QQ57I-DEFAU-LRG-I0-86c8f95e2a-A,interrupted,audio_variant,crowded_event_exit,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_123913_b-n0001,C-CEE-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-e8054db4af-A,interrupted,audio_variant,crowded_event_exit,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_124014_b-n0001,C-CEE-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-e8054db4af-T,interrupted,text_only,crowded_event_exit,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_124114_b-n0001,C-MPCC-FC-MC-PIP-FWH-QQ57I-DEFAU-LRG-I0-f0f449142d-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_124214_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-4652839b64-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_124314_b-n0001,C-MPCC-FC-MC-PIP-FWH-QQ57I-DEFAU-LRG-I0-f0f449142d-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_124415_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-4652839b64-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_124516_b-n0001,C-MPCC-FC-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-066b1cc780-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_124615_b-n0001,C-MPCC-FC-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-066b1cc780-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_124717_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-43a9b01cdf-T,interrupted,text_only,morning_peak_cross_city,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_124817_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-5df8f901d0-T,interrupted,text_only,morning_peak_cross_city,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_124917_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-43a9b01cdf-A,interrupted,audio_variant,morning_peak_cross_city,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_125013_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-5df8f901d0-A,interrupted,audio_variant,morning_peak_cross_city,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_125112_b-n0001,C-MPCC-CAR-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-91e0782be2-A,interrupted,audio_variant,morning_peak_cross_city,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_125142_b-n0001,C-MPCC-CAR-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-91e0782be2-T,interrupted,text_only,morning_peak_cross_city,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_125243_b-n0001,C-MPCC-DST-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-17058bddca-T,interrupted,text_only,morning_peak_cross_city,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_125313_b-n0001,C-MPCC-DST-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-162f3c6700-T,interrupted,text_only,morning_peak_cross_city,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_125413_b-n0001,C-MPCC-DST-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-17058bddca-A,interrupted,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_125444_b-n0001,C-MPCC-DST-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-162f3c6700-A,interrupted,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_125544_b-n0001,C-MPCC-DST-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-469455f750-A,interrupted,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_125614_b-n0001,C-MPCC-DST-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-469455f750-T,interrupted,text_only,morning_peak_cross_city,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_125714_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-b2ed42d496-T,interrupted,text_only,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_125744_b-n0001,C-MPCC-RAN-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-2eecb01540-T,interrupted,text_only,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_125845_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-b2ed42d496-A,interrupted,audio_variant,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_125916_b-n0001,C-MPCC-RAN-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-2eecb01540-A,interrupted,audio_variant,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_130016_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-c31f37dad2-A,interrupted,audio_variant,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_130046_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-c31f37dad2-T,interrupted,text_only,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_130146_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_130216_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_130317_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_130347_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_130448_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_130517_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_130619_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_130648_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_130749_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_130819_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_130919_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_130949_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_131050_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_131120_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_131221_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_131251_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_131351_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_131421_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_131522_b-n0001,C-MT-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-5468cb2a53-T,interrupted,text_only,midday_transfer,focused_commuter,,,,,,,,,,,,,,,,
20260712_131552_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-e9ae6a4c9a-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_131653_b-n0001,C-MT-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-5468cb2a53-A,interrupted,audio_variant,midday_transfer,focused_commuter,,,,,,,,,,,,,,,,
20260712_131723_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-e9ae6a4c9a-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_131823_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_131853_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_131954_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_132123_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_173331_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_173331_b-n0001_02,C-MT-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-570a55f795-T,interrupted,text_only,midday_transfer,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_173331_b-n0001_03,C-MT-FC-CLEAN-PIP-FWH-QQ57I-DEFAU-LRG-I0-69f6541d45-A,interrupted,audio_variant,midday_transfer,focused_commuter,,,,,,,,,,,,,,,,
20260712_173531_b-n0001,C-MT-RAN-SC-PIP-VOS-QQ57I-DEFAU-LRG-I0-570a55f795-A,interrupted,audio_variant,midday_transfer,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_173532_b-n0001,C-MT-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-3d7be15d95-T,interrupted,text_only,midday_transfer,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_173532_b-n0001_02,C-MPCC-FC-CLEAN-PIP-VOS-QQ57I-DEFAU-LRG-I0-26dec49292-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_173732_b-n0001,C-AC-CAR-MC-PIP-VOS-QQ57I-DEFAU-LRG-I0-033ffb6b93-T,interrupted,text_only,airport_connection,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_173733_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-QQ57I-DEFAU-LRG-I0-1b68cf148b-T,interrupted,text_only,morning_peak_cross_city,delay_sensitive_traveler,,,,,,,,,,,,,,,,
