source_run,condition_id,model_comparison_condition_key,condition_state,agent_a_type,agent_b_model,agent_b_llm_size,tts_engine,asr_engine,run_type,scenario_key,persona_key,speech_pattern_key,agent_a_audio_persona,agent_b_audio_persona,phase_order,phase,observation_count,total_processing_sec,mean_processing_sec,maximum_processing_sec,pipeline_success_rate,error_count,misinterpreted_token_count,correction_count,valid_route_parse_rate,candidate_count,evidence_source
20260710_225222_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,5,0.020538,0.0041076,0.008007,,,,,,4,runtime event telemetry; no retrospective substitution
20260710_225222_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,11,44.073807,4.006709727272727,9.321452,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_225453_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,9,358.395057,39.821673000000004,78.538316,,,,,,,runtime event telemetry; no retrospective substitution
20260710_225453_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,9,14.934423,1.6593803333333335,2.984086,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_225453_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,9,0.387244,0.043027111111111106,0.08796,1.0,0,0,1,,,runtime event telemetry; no retrospective substitution
20260710_225453_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,4,0.013038000000000001,0.0032595000000000002,0.005557,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260710_225453_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,4,0.035102,0.0087755,0.014417,,,,,,4,runtime event telemetry; no retrospective substitution
20260710_225453_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,9,15.329159,1.7032398888888889,3.033187,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_230224_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,9,335.63930999999997,37.293256666666665,78.455998,,,,,,,runtime event telemetry; no retrospective substitution
20260710_230224_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,9,13.550127,1.5055696666666667,2.287647,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_230224_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,9,0.406276,0.04514177777777778,0.069888,1.0,0,0,1,,,runtime event telemetry; no retrospective substitution
20260710_230224_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,4,0.011328,0.002832,0.003682,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260710_230224_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,4,0.04367,0.0109175,0.018143,,,,,,4,runtime event telemetry; no retrospective substitution
20260710_230224_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,9,13.963314,1.5514793333333334,2.358503,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_230354_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,17,391.58675,23.03451470588235,75.62889,,,,,,,runtime event telemetry; no retrospective substitution
20260710_230354_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,17,40.410691,2.3770994705882353,6.540897,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_230354_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,17,27.338428,1.6081428235294117,2.840153,1.0,0,32,8,,,runtime event telemetry; no retrospective substitution
20260710_230354_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,8,0.031715,0.003964375,0.010974,,,,,0.6666666666666666,,runtime event telemetry; no retrospective substitution
20260710_230354_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,8,0.024273,0.003034125,0.010906,,,,,,4,runtime event telemetry; no retrospective substitution
20260710_230354_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,17,67.765029,3.986178176470588,9.383246,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_231056_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,11,353.83761400000003,32.16705581818182,77.805449,,,,,,,runtime event telemetry; no retrospective substitution
20260710_231056_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,11,29.606884,2.691534909090909,6.862653,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_231056_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,11,18.370916,1.6700832727272727,2.974141,1.0,0,23,7,,,runtime event telemetry; no retrospective substitution
20260710_231056_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,5,0.021269,0.0042538,0.009377,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260710_231056_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,5,0.029017,0.0058034,0.011046,,,,,,4,runtime event telemetry; no retrospective substitution
20260710_231056_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,11,47.987092,4.362462909090909,9.839127,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_231525_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,9,351.860204,39.09557822222222,78.186692,,,,,,,runtime event telemetry; no retrospective substitution
20260710_231525_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,9,15.015502,1.668389111111111,2.824688,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_231525_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,9,0.390116,0.043346222222222223,0.074549,1.0,0,0,1,,,runtime event telemetry; no retrospective substitution
20260710_231525_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,4,0.010981,0.00274525,0.004169,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260710_231525_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,4,0.040012,0.010003,0.017191,,,,,,4,runtime event telemetry; no retrospective substitution
20260710_231525_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,9,15.412241,1.7124712222222223,2.899703,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_232430_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,20,397.553164,19.8776582,74.632003,,,,,,,runtime event telemetry; no retrospective substitution
20260710_232430_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,20,50.763256,2.5381628,7.548208,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_232430_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,20,31.437995,1.57189975,3.091826,1.0,0,32,9,,,runtime event telemetry; no retrospective substitution
20260710_232430_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,10,0.024288,0.0024288,0.009982,,,,,0.5714285714285714,,runtime event telemetry; no retrospective substitution
20260710_232430_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,10,0.024344,0.0024344,0.011176,,,,,,4,runtime event telemetry; no retrospective substitution
20260710_232430_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,MC-f13f6ad0289a,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,20,82.216123,4.11080615,10.64293,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_123222_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,9,352.62596,39.180662222222225,78.287401,,,,,,,runtime event telemetry; no retrospective substitution
20260711_123222_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,9,13.673472,1.5192746666666668,2.604749,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_123222_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,9,0.281733,0.03130366666666667,0.042326,1.0,0,0,1,,,runtime event telemetry; no retrospective substitution
20260711_123222_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,4,0.011955,0.00298875,0.004802,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260711_123222_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,4,0.03024,0.00756,0.010539,,,,,,4,runtime event telemetry; no retrospective substitution
20260711_123222_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,MC-189ee924f090,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,9,13.961309,1.5512565555555555,2.643869,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_195856_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-db6b076adf-T,MC-7c3b9f13519e,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,1,natural_language_generation,9,367.152737,40.79474855555556,82.037122,,,,,,,runtime event telemetry; no retrospective substitution
20260711_195856_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-db6b076adf-T,MC-7c3b9f13519e,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,2,text_to_speech,9,13.677824,1.5197582222222221,2.418032,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_195856_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-db6b076adf-T,MC-7c3b9f13519e,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,3,automatic_speech_recognition,9,0.33968,0.03774222222222222,0.053297,1.0,0,1,0,,,runtime event telemetry; no retrospective substitution
20260711_195856_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-db6b076adf-T,MC-7c3b9f13519e,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,4,natural_language_understanding,4,0.027653,0.00691325,0.009821,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260711_195856_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-db6b076adf-T,MC-7c3b9f13519e,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,5,dialogue_management,4,0.030108,0.007527,0.009917,,,,,,4,runtime event telemetry; no retrospective substitution
20260711_195856_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-db6b076adf-T,MC-7c3b9f13519e,completed,userlm,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,6,speech_pipeline,9,14.02478,1.558308888888889,2.46759,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_220317_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,9,443.726583,49.30295366666667,81.265826,,,,,,,runtime event telemetry; no retrospective substitution
20260710_220317_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,9,14.801606,1.6446228888888887,2.593732,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_220317_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,9,0.3295,0.036611111111111115,0.050196,1.0,0,0,1,,,runtime event telemetry; no retrospective substitution
20260710_220317_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,4,0.012937,0.00323425,0.005784,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260710_220317_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,4,0.03521,0.0088025,0.01149,,,,,,4,runtime event telemetry; no retrospective substitution
20260710_220317_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,9,15.137114,1.6819015555555556,2.639826,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_220448_b-n0001,C-MT-RAN-SC-PIP-VOS-TL1-DEFAU-SML-I0-c8e89e2ef3-T,MC-808aa240c291,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,midday_transfer,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,1,natural_language_generation,11,503.342912,45.75844654545455,80.311409,,,,,,,runtime event telemetry; no retrospective substitution
20260710_220448_b-n0001,C-MT-RAN-SC-PIP-VOS-TL1-DEFAU-SML-I0-c8e89e2ef3-T,MC-808aa240c291,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,midday_transfer,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,2,text_to_speech,11,15.582262,1.4165692727272727,1.930545,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_220448_b-n0001,C-MT-RAN-SC-PIP-VOS-TL1-DEFAU-SML-I0-c8e89e2ef3-T,MC-808aa240c291,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,midday_transfer,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,3,automatic_speech_recognition,11,0.058003,0.005273,0.00624,1.0,0,1,0,,,runtime event telemetry; no retrospective substitution
20260710_220448_b-n0001,C-MT-RAN-SC-PIP-VOS-TL1-DEFAU-SML-I0-c8e89e2ef3-T,MC-808aa240c291,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,midday_transfer,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,4,natural_language_understanding,5,0.042582,0.0085164,0.015926,,,,,0.8,,runtime event telemetry; no retrospective substitution
20260710_220448_b-n0001,C-MT-RAN-SC-PIP-VOS-TL1-DEFAU-SML-I0-c8e89e2ef3-T,MC-808aa240c291,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,midday_transfer,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,5,dialogue_management,5,0.023601,0.0047202,0.008727,,,,,,4,runtime event telemetry; no retrospective substitution
20260710_220448_b-n0001,C-MT-RAN-SC-PIP-VOS-TL1-DEFAU-SML-I0-c8e89e2ef3-T,MC-808aa240c291,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,midday_transfer,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,6,speech_pipeline,11,15.647419,1.4224926363636363,1.937523,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_221318_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,13,424.47611,32.652008461538465,75.036557,,,,,,,runtime event telemetry; no retrospective substitution
20260710_221318_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,13,30.469807,2.343831307692308,6.36628,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260710_221318_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,13,20.168431,1.5514177692307694,2.696678,1.0,0,28,10,,,runtime event telemetry; no retrospective substitution
20260710_221318_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,6,0.024765,0.0041275,0.011366,,,,,1.0,,runtime event telemetry; no retrospective substitution
